Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.26,5.73,0.08,82.67,2.7981834,0.087843,0.0313929,19.75,2.05,0.03,29.54
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.45,5.81,0.08,87.23,2.854786,0.17406,0.0609713,20.82,2.04,0.03,30.56
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.27,5.72,0.07,84.45,2.7989542,0.128727,0.0459911,20.46,2.04,0.03,30.17
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.79,5.74,0.07,81.89,2.8092314,0.083787,0.0298256,19.5,2.04,0.02,29.15
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.76,5.68,0.08,81.75,2.7787876,0.086778,0.0312287,19.71,2.04,0.03,29.42
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.41,5.78,0.08,83.93,2.8145136,0.098105,0.0348568,20.04,2.05,0.03,29.82
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.5,5.82,0.07,84.18,2.8317483,0.091856,0.0324379,19.95,2.06,0.02,29.73
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.36,5.76,0.08,83.58,2.7960605,0.098292,0.0351537,20.16,2.06,0.03,29.89
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.85,5.7,0.07,82.68,2.7607255,0.09366,0.0339259,20.23,2.06,0.03,29.95
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",73.44,7.74,0.08,110.96,3.840931,1.139947,0.2967892,19.12,2.02,0.02,28.89
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",68.69,6.67,0.07,100.16,3.2582841,0.592358,0.1818006,21.08,2.05,0.02,30.74
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.17,6.18,0.08,93.06,2.9928187,0.292884,0.0978623,21.44,2.06,0.03,31.09
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.18,6.03,0.08,89.52,2.919813,0.204334,0.0699819,20.95,2.07,0.03,30.66
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.73,5.91,0.07,87.39,2.8656984,0.170443,0.059477,20.84,2.06,0.02,30.5
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.72,5.87,0.08,87.68,2.8516994,0.137331,0.0481576,20.94,2.06,0.03,30.75
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.74,5.8,0.09,83.84,2.8150079,0.110259,0.0391683,20.16,2.06,0.03,29.78
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.16,5.76,0.07,84.36,2.7907669,0.106276,0.0380813,20.48,2.06,0.03,30.23
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.41,5.8,0.08,84.01,2.8308636,0.113579,0.0401217,19.93,2.05,0.03,29.68
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.54,5.76,0.08,83.89,2.8051035,0.114544,0.0408341,20.16,2.05,0.03,29.91
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.06,5.93,0.09,86.68,2.8421949,0.115361,0.0405887,20.78,2.09,0.03,30.5
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.72,5.75,0.09,82.98,2.8003035,0.084152,0.030051,19.9,2.05,0.03,29.63
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.99,5.76,0.07,83.16,2.7895063,0.088475,0.0317171,20.07,2.06,0.03,29.81
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.88,5.75,0.09,83.22,2.801227,0.086019,0.0307076,19.95,2.05,0.03,29.71
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.1,5.72,0.08,82.44,2.7937414,0.088791,0.0317821,19.72,2.05,0.03,29.51
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.65,5.69,0.08,82.87,2.7744299,0.089428,0.0322329,20.06,2.05,0.03,29.87
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.51,5.75,0.08,83.01,2.8090655,0.089038,0.0316967,19.76,2.05,0.03,29.55
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.92,5.77,0.08,83.3,2.8173949,0.107503,0.0381569,19.85,2.05,0.03,29.57
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.09,5.66,0.06,82.04,2.7638612,0.09026,0.0326572,19.93,2.05,0.02,29.68
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.05,5.66,0.08,83.12,2.7680696,0.10179,0.0367729,20.25,2.04,0.03,30.03
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.27,5.78,0.07,83.74,2.8361591,0.112319,0.0396025,19.84,2.04,0.02,29.53
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.46,5.74,0.08,82.83,2.8094966,0.103963,0.0370041,19.74,2.04,0.03,29.48
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.03,5.72,0.07,83.29,2.7961543,0.105201,0.0376235,20.04,2.05,0.03,29.79
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.34,5.75,0.07,82.64,2.8041137,0.09594,0.034214,19.74,2.05,0.02,29.47
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.91,5.79,0.08,83.28,2.8240872,0.114946,0.040702,19.8,2.05,0.03,29.49
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.85,5.73,0.08,81.92,2.8014426,0.098154,0.0350369,19.58,2.05,0.03,29.24
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.64,5.72,0.07,81.73,2.7995072,0.094552,0.0337745,19.52,2.04,0.03,29.19
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.25,5.74,0.09,83.67,2.805495,0.103976,0.0370616,20.05,2.05,0.03,29.82
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.96,5.71,0.07,82.06,2.7923313,0.094314,0.0337761,19.68,2.04,0.03,29.39
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.08,5.72,0.07,82.25,2.7880455,0.095361,0.0342035,19.76,2.05,0.03,29.5
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.92,5.76,0.08,82.04,2.8026564,0.092397,0.0329677,19.6,2.06,0.03,29.27
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.41,5.77,0.07,82.65,2.8125195,0.097294,0.0345932,19.7,2.05,0.02,29.39
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.16,5.65,0.09,81.95,2.7504419,0.09589,0.0348635,20.05,2.05,0.03,29.8
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",71.92,7.71,0.07,109.53,3.8397433,1.132603,0.2949684,18.73,2.01,0.02,28.53
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",67.38,6.7,0.07,99.05,3.2822138,0.584752,0.1781578,20.53,2.04,0.02,30.18
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.39,6.1,0.08,90.95,2.9756804,0.292343,0.0982441,20.97,2.05,0.03,30.56
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.52,5.9,0.08,88.34,2.8733527,0.204201,0.0710672,21.06,2.05,0.03,30.74
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.27,5.81,0.08,84.64,2.8371015,0.15833,0.055807,20.19,2.05,0.03,29.83
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.6,5.87,0.07,84.52,2.8731492,0.133371,0.0464198,19.7,2.04,0.02,29.42
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.89,5.75,0.08,83.1,2.818592,0.115458,0.040963,19.83,2.04,0.03,29.48
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.01,5.64,0.08,81.92,2.7605815,0.089756,0.0325134,19.93,2.04,0.03,29.67
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.1,5.74,0.09,84.41,2.8087402,0.130342,0.0464059,20.33,2.04,0.03,30.05
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.26,5.72,0.08,82.46,2.7967674,0.084552,0.030232,19.76,2.05,0.03,29.48
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.27,5.66,0.07,82.37,2.7700999,0.095842,0.0345988,19.95,2.04,0.03,29.74
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.77,5.58,0.08,81.46,2.7329305,0.089212,0.0326433,20.04,2.04,0.03,29.81
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.93,5.68,0.08,83.2,2.7816149,0.099876,0.0359058,20.11,2.04,0.03,29.91
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.48,5.65,0.09,82.53,2.7610477,0.097365,0.0352638,20.09,2.05,0.03,29.89
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.2,5.62,0.08,82.04,2.744157,0.080708,0.0294109,20.12,2.05,0.03,29.9
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.82,5.67,0.08,81.86,2.7663756,0.094872,0.0342947,19.82,2.05,0.03,29.59
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.43,5.7,0.08,82.88,2.7923791,0.090302,0.0323387,19.85,2.04,0.03,29.68
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.97,5.71,0.06,82.35,2.7958374,0.083145,0.0297389,19.66,2.04,0.02,29.45
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.7,5.77,0.06,84.16,2.8277734,0.126078,0.0445856,20.05,2.04,0.02,29.76
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.68,5.73,0.08,83.08,2.7990755,0.098977,0.0353606,19.89,2.05,0.03,29.68
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.97,5.65,0.08,82.12,2.7616508,0.090226,0.032671,19.9,2.05,0.03,29.74
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.87,5.72,0.08,82.47,2.7986586,0.081324,0.0290582,19.61,2.04,0.03,29.47
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.9,5.71,0.08,83.24,2.7884059,0.095828,0.0343666,20.05,2.05,0.03,29.85
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.42,5.62,0.07,82.47,2.7470506,0.086676,0.0315524,20.17,2.05,0.03,30.02
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.11,5.67,0.07,82.21,2.7714203,0.089415,0.0322632,19.89,2.05,0.03,29.66
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.56,5.76,0.08,84.28,2.8262261,0.122281,0.0432665,20.01,2.04,0.03,29.82
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.23,5.73,0.08,82.5,2.7917661,0.092292,0.0330586,19.78,2.05,0.03,29.55
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.95,5.7,0.08,82.34,2.7846583,0.082349,0.0295724,19.73,2.05,0.03,29.57
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.2,5.69,0.08,82.41,2.7842827,0.083656,0.0300458,19.83,2.04,0.03,29.6
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.21,5.81,0.07,85.98,2.8205264,0.137916,0.0488973,20.64,2.06,0.02,30.48
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.64,5.71,0.08,83.02,2.7906523,0.089997,0.0322494,19.94,2.05,0.03,29.75
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.45,5.68,0.07,82.78,2.765838,0.092073,0.0332894,20.05,2.05,0.03,29.93
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.78,5.73,0.07,84.3,2.7969429,0.112821,0.0403373,20.3,2.05,0.03,30.14
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",72.57,7.64,0.09,110.12,3.8044717,1.140872,0.2998766,19.07,2.01,0.02,28.94
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",69.31,6.7,0.07,101.27,3.2851823,0.587179,0.1787356,21.1,2.04,0.02,30.83
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.2,6.05,0.08,92.01,2.9380102,0.277157,0.0943349,21.51,2.06,0.03,31.32
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.43,5.93,0.1,89.68,2.8812746,0.207945,0.0721712,21.32,2.06,0.03,31.13
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.74,5.85,0.06,85.48,2.860531,0.153466,0.0536495,20.19,2.05,0.02,29.88
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.32,5.89,0.07,87.42,2.8704507,0.169951,0.0592071,20.67,2.05,0.02,30.46
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.72,5.7,0.09,83.04,2.7950595,0.112558,0.0402703,19.94,2.04,0.03,29.71
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.55,5.74,0.08,83.05,2.8147307,0.110787,0.0393597,19.74,2.04,0.03,29.51
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.45,5.63,0.06,82.49,2.7611557,0.094921,0.0343773,20.08,2.04,0.02,29.88
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.8,5.68,0.06,82.9,2.7776087,0.107996,0.0388809,20.09,2.04,0.02,29.85
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.53,5.76,0.07,84.21,2.8195071,0.112583,0.03993,20.05,2.04,0.02,29.87
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.84,5.68,0.07,82.05,2.7762372,0.091599,0.0329939,19.75,2.05,0.03,29.55
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.35,5.71,0.07,81.76,2.8038215,0.087697,0.0312777,19.38,2.04,0.02,29.16
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.35,5.73,0.09,83.02,2.8083095,0.083254,0.0296456,19.71,2.04,0.03,29.56
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.28,5.68,0.09,82.68,2.7851184,0.091256,0.0327656,19.85,2.04,0.03,29.69
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.17,5.68,0.07,84.57,2.7898387,0.137789,0.0493896,20.49,2.04,0.03,30.31
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.67,5.6,0.08,82.77,2.7360215,0.081971,0.0299599,20.35,2.05,0.03,30.25
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.02,5.66,0.09,82.2,2.7684981,0.085987,0.0310591,19.87,2.04,0.03,29.69
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.45,5.69,0.07,82.72,2.7763521,0.085726,0.0308772,19.97,2.05,0.03,29.79
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.46,5.77,0.07,83.47,2.836893,0.080758,0.0284671,19.55,2.03,0.02,29.42
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.69,5.73,0.08,84.37,2.8079222,0.109157,0.0388747,20.19,2.04,0.03,30.05
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.27,5.71,0.08,82.71,2.7927852,0.091342,0.0327064,19.79,2.04,0.03,29.62
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.13,5.66,0.08,82.23,2.7608377,0.090513,0.0327846,19.97,2.05,0.03,29.78
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.52,5.73,0.07,82.93,2.793322,0.093275,0.0333921,19.88,2.05,0.03,29.69
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.54,5.71,0.08,83.0,2.7887947,0.090384,0.0324097,19.92,2.05,0.03,29.76
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.63,5.67,0.06,82.89,2.7679188,0.085495,0.0308878,20.1,2.05,0.02,29.95
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.58,5.68,0.08,82.78,2.7745829,0.092753,0.0334295,20.03,2.05,0.03,29.84
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.32,5.73,0.09,82.9,2.8035695,0.092312,0.0329266,19.73,2.04,0.03,29.57
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.42,5.69,0.07,82.81,2.783701,0.089026,0.0319812,19.91,2.04,0.03,29.75
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.49,5.71,0.08,82.98,2.7957243,0.084312,0.0301575,19.85,2.04,0.03,29.68
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.66,5.72,0.07,82.93,2.7951525,0.100886,0.0360932,19.91,2.05,0.03,29.67
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.25,5.67,0.07,82.49,2.7729189,0.082005,0.0295735,19.92,2.04,0.03,29.75
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.44,5.65,0.08,82.58,2.765503,0.087723,0.0317205,20.05,2.04,0.03,29.86
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",72.69,7.71,0.08,110.88,3.8524094,1.146465,0.2975969,18.87,2.0,0.02,28.78
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",67.69,6.68,0.07,99.84,3.2846515,0.576691,0.1755714,20.61,2.03,0.02,30.4
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.37,6.13,0.05,92.59,2.9938866,0.30773,0.1027861,21.17,2.05,0.02,30.93
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.56,5.92,0.07,88.75,2.8882809,0.19986,0.0691969,20.97,2.05,0.02,30.73
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.03,5.81,0.08,86.88,2.8374964,0.162081,0.0571211,20.8,2.05,0.03,30.62
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.41,5.72,0.07,83.82,2.7971497,0.127535,0.0455946,20.17,2.04,0.03,29.97
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.68,5.76,0.08,85.27,2.8189945,0.136594,0.0484549,20.46,2.04,0.03,30.25
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.86,5.69,0.07,83.16,2.7838254,0.111938,0.0402101,20.07,2.04,0.03,29.87
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.45,5.69,0.06,83.69,2.781302,0.122636,0.044093,20.3,2.05,0.02,30.09
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.21,5.68,0.07,83.61,2.789925,0.116818,0.0418714,20.15,2.04,0.03,29.97
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.67,5.69,0.07,83.89,2.7910576,0.122151,0.0437651,20.3,2.04,0.03,30.06
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.06,5.77,0.07,84.2,2.7999856,0.103915,0.0371127,20.38,2.06,0.03,30.07
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.12,5.65,0.09,82.11,2.752333,0.093221,0.0338698,20.03,2.05,0.03,29.83
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.71,5.79,0.08,83.37,2.8229808,0.09505,0.0336701,19.73,2.05,0.03,29.53
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.68,5.69,0.07,82.95,2.7837706,0.098532,0.0353952,20.0,2.04,0.03,29.8
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.5,5.82,0.09,88.33,2.8481856,0.183035,0.0642637,21.24,2.04,0.03,31.01
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.42,5.72,0.07,82.83,2.8077652,0.091886,0.0327257,19.74,2.04,0.02,29.5
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.79,5.7,0.08,83.06,2.7806313,0.08836,0.031777,20.06,2.05,0.03,29.87
