Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 36, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.3,1.16,0.02,45.11,2.5420769,0.026231,0.0103187,17.43,0.46,0.01,17.75
":version :txact, :n-workers 38, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.3,1.16,0.02,45.1,2.5618919,0.028503,0.0111258,17.29,0.45,0.01,17.6
":version :txact, :n-workers 40, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.05,1.18,0.02,44.85,2.5878135,0.031752,0.0122698,17.02,0.46,0.01,17.33
":version :txact, :n-workers 42, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.74,1.16,0.02,45.55,2.5547764,0.025137,0.0098392,17.51,0.45,0.01,17.83
":version :txact, :n-workers 44, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.83,1.17,0.02,46.64,2.5707451,0.032027,0.0124583,17.83,0.46,0.01,18.14
":version :txact, :n-workers 46, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.21,1.16,0.01,46.01,2.5389182,0.023311,0.0091815,17.81,0.46,0.0,18.12
":version :txact, :n-workers 48, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.97,1.16,0.01,45.75,2.5142528,0.024915,0.0099095,17.89,0.46,0.0,18.2
":version :txact, :n-workers 50, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.06,1.18,0.02,45.88,2.5915792,0.025331,0.0097743,17.39,0.46,0.01,17.7
":version :txact, :n-workers 52, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.83,1.16,0.01,45.62,2.5167712,0.028675,0.0113936,17.81,0.46,0.0,18.13
":version :txact, :n-workers 54, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.98,1.16,0.02,45.76,2.5242027,0.025467,0.0100891,17.82,0.46,0.01,18.13
":version :txact, :n-workers 56, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.02,1.18,0.02,45.84,2.5868184,0.02701,0.0104414,17.4,0.46,0.01,17.72
":version :txact, :n-workers 58, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.38,1.18,0.02,46.22,2.6251428,0.045024,0.0171511,17.29,0.45,0.01,17.61
":version :txact, :n-workers 60, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",46.02,1.2,0.02,46.84,2.5700516,0.030283,0.011783,17.91,0.47,0.01,18.23
":version :txact, :n-workers 62, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",46.79,1.17,0.01,47.58,2.5192473,0.02582,0.0102491,18.57,0.46,0.0,18.89
":version :txact, :n-workers 64, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",48.59,1.45,0.42,49.83,2.5988148,0.027902,0.0107364,18.7,0.56,0.16,19.17
":version :txact, :n-workers 1, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",46.02,1.22,0.05,46.9,2.6326001,0.117203,0.0445199,17.48,0.46,0.02,17.82
":version :txact, :n-workers 2, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",46.38,1.31,0.29,47.49,2.6331338,0.062771,0.0238389,17.61,0.5,0.11,18.04
":version :txact, :n-workers 4, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.11,1.16,0.02,44.92,2.5551713,0.040079,0.0156854,17.26,0.45,0.01,17.58
":version :txact, :n-workers 6, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.64,1.15,0.02,44.43,2.5154292,0.028624,0.0113794,17.35,0.46,0.01,17.66
":version :txact, :n-workers 8, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.05,1.15,0.03,44.85,2.5310317,0.036961,0.0146031,17.4,0.45,0.01,17.72
":version :txact, :n-workers 10, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.01,1.15,0.02,44.81,2.536853,0.028521,0.0112427,17.35,0.45,0.01,17.66
":version :txact, :n-workers 12, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.37,1.16,0.02,45.18,2.5759187,0.035275,0.0136941,17.22,0.45,0.01,17.54
":version :txact, :n-workers 14, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.64,1.15,0.02,45.44,2.5484679,0.039874,0.0156463,17.52,0.45,0.01,17.83
":version :txact, :n-workers 16, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.35,1.16,0.03,45.18,2.5537241,0.031659,0.0123972,17.37,0.45,0.01,17.69
":version :txact, :n-workers 18, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.91,1.31,0.33,47.06,2.5725924,0.027598,0.0107277,17.85,0.51,0.13,18.29
":version :txact, :n-workers 20, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.74,1.29,0.3,46.83,2.5632321,0.024909,0.0097178,17.84,0.5,0.12,18.27
":version :txact, :n-workers 22, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.85,1.16,0.03,44.66,2.5560896,0.024971,0.0097692,17.16,0.45,0.01,17.47
":version :txact, :n-workers 24, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.81,1.16,0.02,44.62,2.5611379,0.028151,0.0109916,17.11,0.45,0.01,17.42
":version :txact, :n-workers 26, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.95,1.14,0.02,44.74,2.5198741,0.025996,0.0103164,17.44,0.45,0.01,17.75
":version :txact, :n-workers 28, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.17,1.16,0.02,43.98,2.556958,0.024408,0.0095457,16.88,0.45,0.01,17.2
":version :txact, :n-workers 30, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.55,1.15,0.03,44.34,2.5389462,0.024951,0.0098273,17.15,0.45,0.01,17.46
":version :txact, :n-workers 32, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.77,1.17,0.02,44.57,2.5869542,0.023766,0.0091869,16.92,0.45,0.01,17.23
":version :txact, :n-workers 34, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.06,1.15,0.02,44.86,2.5270723,0.025354,0.010033,17.44,0.46,0.01,17.75
":version :txact, :n-workers 36, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.86,1.14,0.02,44.66,2.5070268,0.023378,0.009325,17.49,0.45,0.01,17.81
":version :txact, :n-workers 38, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.0,1.16,0.02,44.81,2.5429491,0.024567,0.0096608,17.3,0.46,0.01,17.62
":version :txact, :n-workers 40, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.23,1.16,0.02,45.03,2.5591832,0.025818,0.0100884,17.28,0.45,0.01,17.6
":version :txact, :n-workers 42, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.12,1.17,0.03,44.94,2.5893398,0.024771,0.0095665,17.04,0.45,0.01,17.36
":version :txact, :n-workers 44, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.3,1.17,0.02,45.11,2.577453,0.032373,0.0125601,17.19,0.45,0.01,17.5
":version :txact, :n-workers 46, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.36,1.17,0.02,45.18,2.5900208,0.034345,0.0132605,17.13,0.45,0.01,17.44
":version :txact, :n-workers 48, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.87,1.16,0.02,44.68,2.5506224,0.027112,0.0106296,17.2,0.45,0.01,17.52
":version :txact, :n-workers 50, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.38,1.15,0.02,44.19,2.5361684,0.023053,0.0090897,17.1,0.45,0.01,17.42
":version :txact, :n-workers 52, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.12,1.16,0.02,43.93,2.5699003,0.024521,0.0095416,16.78,0.45,0.01,17.09
":version :txact, :n-workers 54, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.63,1.16,0.02,44.45,2.5476548,0.026335,0.010337,17.13,0.46,0.01,17.45
":version :txact, :n-workers 56, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.36,1.16,0.02,45.18,2.5418854,0.040177,0.015806,17.45,0.46,0.01,17.77
":version :txact, :n-workers 58, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.56,1.17,0.02,44.38,2.6072953,0.025053,0.0096088,16.71,0.45,0.01,17.02
":version :txact, :n-workers 60, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.69,1.18,0.02,44.52,2.5916541,0.032117,0.0123925,16.86,0.46,0.01,17.18
":version :txact, :n-workers 62, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.05,1.16,0.02,45.87,2.5668905,0.056442,0.0219885,17.55,0.45,0.01,17.87
":version :txact, :n-workers 64, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.64,1.16,0.02,44.44,2.5443742,0.025792,0.0101369,17.15,0.46,0.01,17.47
":version :txact, :n-workers 1, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.16,1.18,0.02,45.99,2.6349891,0.123764,0.0469695,17.14,0.45,0.01,17.45
":version :txact, :n-workers 2, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.84,1.17,0.02,45.66,2.5759654,0.06109,0.0237154,17.41,0.45,0.01,17.73
":version :txact, :n-workers 4, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.5,1.15,0.02,45.32,2.5378124,0.046418,0.0182906,17.53,0.45,0.01,17.86
":version :txact, :n-workers 6, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.58,1.16,0.02,44.4,2.5784108,0.031995,0.0124088,16.9,0.45,0.01,17.22
":version :txact, :n-workers 8, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.89,1.16,0.02,44.7,2.5481366,0.027115,0.0106411,17.22,0.46,0.01,17.54
":version :txact, :n-workers 10, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.46,1.14,0.03,44.28,2.5113278,0.025146,0.010013,17.31,0.45,0.01,17.63
":version :txact, :n-workers 12, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.11,1.18,0.02,44.92,2.6147459,0.039615,0.0151506,16.87,0.45,0.01,17.18
":version :txact, :n-workers 14, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.52,1.15,0.02,44.34,2.5328073,0.024233,0.0095676,17.18,0.45,0.01,17.51
":version :txact, :n-workers 16, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.92,1.15,0.02,44.72,2.5411715,0.030176,0.0118748,17.28,0.45,0.01,17.6
":version :txact, :n-workers 18, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.02,1.16,0.01,43.82,2.5701382,0.024654,0.0095925,16.74,0.45,0.0,17.05
":version :txact, :n-workers 20, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.04,1.15,0.02,43.86,2.5465643,0.027554,0.0108201,16.9,0.45,0.01,17.22
":version :txact, :n-workers 22, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.47,1.15,0.02,44.26,2.5204091,0.023312,0.0092493,17.25,0.46,0.01,17.56
":version :txact, :n-workers 24, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.41,1.14,0.02,44.22,2.523315,0.028586,0.0113287,17.2,0.45,0.01,17.52
":version :txact, :n-workers 26, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.73,1.16,0.02,44.53,2.5631086,0.028823,0.0112453,17.06,0.45,0.01,17.37
":version :txact, :n-workers 28, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.52,1.14,0.02,44.32,2.5220239,0.0235,0.0093179,17.26,0.45,0.01,17.57
":version :txact, :n-workers 30, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.23,1.17,0.02,44.06,2.5853641,0.024037,0.0092973,16.72,0.45,0.01,17.04
":version :txact, :n-workers 32, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.54,1.15,0.02,44.35,2.5362386,0.022721,0.0089585,17.17,0.45,0.01,17.49
":version :txact, :n-workers 34, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.47,1.16,0.02,44.27,2.549,0.02408,0.0094468,17.05,0.46,0.01,17.37
":version :txact, :n-workers 36, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.49,1.17,0.03,45.32,2.5887243,0.041434,0.0160056,17.19,0.45,0.01,17.51
":version :txact, :n-workers 38, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.69,1.15,0.02,44.49,2.5240677,0.022687,0.0089883,17.31,0.46,0.01,17.63
":version :txact, :n-workers 40, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.48,1.16,0.02,44.28,2.5502125,0.026132,0.010247,17.05,0.45,0.01,17.36
":version :txact, :n-workers 42, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.4,1.17,0.03,44.21,2.5717641,0.028233,0.0109781,16.88,0.45,0.01,17.19
":version :txact, :n-workers 44, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.52,1.16,0.03,44.35,2.5412439,0.024891,0.0097948,17.13,0.46,0.01,17.45
":version :txact, :n-workers 46, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.31,1.16,0.02,44.1,2.5490904,0.025112,0.0098514,16.99,0.46,0.01,17.3
":version :txact, :n-workers 48, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.46,1.16,0.01,44.27,2.5601258,0.024086,0.0094081,16.98,0.45,0.0,17.29
":version :txact, :n-workers 50, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.18,1.17,0.01,44.99,2.5644045,0.038631,0.0150643,17.23,0.46,0.0,17.54
":version :txact, :n-workers 52, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.14,1.17,0.02,43.96,2.5897785,0.026989,0.0104214,16.66,0.45,0.01,16.97
":version :txact, :n-workers 54, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.71,1.16,0.02,44.52,2.5537713,0.022885,0.0089613,17.12,0.45,0.01,17.43
":version :txact, :n-workers 56, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.07,1.17,0.02,43.87,2.5954556,0.0262,0.0100946,16.59,0.45,0.01,16.9
":version :txact, :n-workers 58, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.97,1.16,0.02,44.76,2.5499621,0.024319,0.009537,17.24,0.45,0.01,17.55
":version :txact, :n-workers 60, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.43,1.16,0.03,44.25,2.5378093,0.027092,0.0106753,17.11,0.46,0.01,17.44
":version :txact, :n-workers 62, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.83,1.15,0.03,44.65,2.5460147,0.03226,0.0126708,17.22,0.45,0.01,17.54
":version :txact, :n-workers 64, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.46,1.18,0.03,44.3,2.6068411,0.033862,0.0129897,16.67,0.45,0.01,16.99
":version :txact, :n-workers 1, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",47.93,1.37,0.36,49.13,2.6709937,0.119795,0.0448503,17.94,0.51,0.13,18.39
":version :txact, :n-workers 2, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",47.13,1.31,0.33,48.3,2.6024872,0.063339,0.0243379,18.11,0.5,0.13,18.56
":version :txact, :n-workers 4, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.47,1.16,0.03,45.29,2.5628871,0.044204,0.0172477,17.35,0.45,0.01,17.67
":version :txact, :n-workers 6, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.37,1.14,0.03,44.16,2.5335218,0.033485,0.0132168,17.12,0.45,0.01,17.43
":version :txact, :n-workers 8, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.73,1.16,0.02,44.54,2.5870772,0.030255,0.0116947,16.9,0.45,0.01,17.22
":version :txact, :n-workers 10, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.8,1.16,0.03,44.61,2.5772463,0.025027,0.0097108,16.99,0.45,0.01,17.31
":version :txact, :n-workers 12, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.63,1.16,0.02,44.45,2.5850227,0.023869,0.0092336,16.88,0.45,0.01,17.2
":version :txact, :n-workers 14, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.25,1.17,0.02,45.07,2.5944633,0.038922,0.0150019,17.06,0.45,0.01,17.37
":version :txact, :n-workers 16, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.19,1.16,0.02,45.0,2.5738112,0.023984,0.0093185,17.17,0.45,0.01,17.48
":version :txact, :n-workers 18, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.96,1.15,0.03,44.79,2.5377087,0.020826,0.0082066,17.32,0.45,0.01,17.65
":version :txact, :n-workers 20, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.8,1.14,0.02,44.61,2.5206337,0.026435,0.0104874,17.38,0.45,0.01,17.7
":version :txact, :n-workers 22, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.55,1.15,0.02,44.37,2.5373245,0.023958,0.0094422,17.16,0.45,0.01,17.49
":version :txact, :n-workers 24, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.9,1.16,0.02,44.72,2.567627,0.024282,0.009457,17.1,0.45,0.01,17.42
":version :txact, :n-workers 26, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.79,1.15,0.02,44.59,2.5430281,0.023212,0.0091277,17.22,0.45,0.01,17.53
":version :txact, :n-workers 28, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.87,1.16,0.02,44.67,2.5623384,0.023246,0.0090722,17.12,0.45,0.01,17.43
":version :txact, :n-workers 30, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.19,1.16,0.03,45.01,2.5639616,0.028802,0.0112334,17.24,0.45,0.01,17.55
":version :txact, :n-workers 32, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.51,1.17,0.02,44.35,2.5837288,0.029361,0.0113638,16.84,0.45,0.01,17.17
":version :txact, :n-workers 34, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.72,1.14,0.03,44.51,2.5173694,0.025911,0.0102929,17.37,0.45,0.01,17.68
":version :txact, :n-workers 36, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.24,1.15,0.02,45.03,2.5426485,0.026461,0.0104069,17.4,0.45,0.01,17.71
":version :txact, :n-workers 38, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.8,1.15,0.02,44.62,2.5444207,0.028756,0.0113016,17.21,0.45,0.01,17.54
":version :txact, :n-workers 40, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.56,1.16,0.03,44.39,2.5899937,0.023843,0.0092058,16.82,0.45,0.01,17.14
":version :txact, :n-workers 42, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.23,1.14,0.02,45.02,2.5292855,0.030401,0.0120196,17.49,0.45,0.01,17.8
":version :txact, :n-workers 44, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.36,1.15,0.03,45.18,2.5540899,0.032105,0.01257,17.37,0.45,0.01,17.69
":version :txact, :n-workers 46, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.88,1.16,0.02,44.69,2.5744419,0.023191,0.0090082,17.04,0.45,0.01,17.36
":version :txact, :n-workers 48, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.7,1.17,0.02,45.5,2.5824775,0.040921,0.0158456,17.31,0.45,0.01,17.62
":version :txact, :n-workers 50, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.63,1.15,0.03,44.46,2.5380591,0.022975,0.0090522,17.19,0.45,0.01,17.52
":version :txact, :n-workers 52, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.76,1.15,0.02,44.54,2.5135703,0.02436,0.0096914,17.41,0.46,0.01,17.72
":version :txact, :n-workers 54, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.86,1.14,0.02,44.66,2.5202346,0.023853,0.0094646,17.4,0.45,0.01,17.72
":version :txact, :n-workers 56, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.36,1.15,0.02,45.17,2.5419022,0.031074,0.0122247,17.45,0.45,0.01,17.77
":version :txact, :n-workers 58, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.95,1.16,0.02,44.77,2.5631253,0.028337,0.0110556,17.15,0.45,0.01,17.47
":version :txact, :n-workers 60, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.02,1.15,0.03,44.84,2.524476,0.024215,0.0095921,17.44,0.46,0.01,17.76
":version :txact, :n-workers 62, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.12,1.15,0.03,44.92,2.5391412,0.025425,0.0100132,17.38,0.45,0.01,17.69
":version :txact, :n-workers 64, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.06,1.16,0.03,44.89,2.5492792,0.029303,0.0114946,17.28,0.46,0.01,17.61
":version :txact, :n-workers 1, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.14,1.16,0.02,45.96,2.5930045,0.116933,0.0450956,17.41,0.45,0.01,17.72
":version :txact, :n-workers 2, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.72,1.16,0.02,45.53,2.5798198,0.062227,0.0241207,17.33,0.45,0.01,17.65
":version :txact, :n-workers 4, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.09,1.15,0.03,44.9,2.5358531,0.044509,0.0175519,17.39,0.45,0.01,17.71
":version :txact, :n-workers 6, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.09,1.16,0.02,44.91,2.561356,0.034669,0.0135354,17.21,0.45,0.01,17.53
":version :txact, :n-workers 8, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.03,1.17,0.02,44.85,2.6040977,0.036017,0.0138309,16.91,0.45,0.01,17.22
":version :txact, :n-workers 10, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.22,1.17,0.02,45.02,2.5892177,0.025183,0.0097261,17.08,0.45,0.01,17.39
":version :txact, :n-workers 12, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.04,1.17,0.02,45.86,2.5523244,0.022002,0.0086204,17.65,0.46,0.01,17.97
":version :txact, :n-workers 14, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.47,1.18,0.02,45.3,2.598781,0.02463,0.0094775,17.11,0.45,0.01,17.43
":version :txact, :n-workers 16, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.07,1.2,0.02,45.89,2.618871,0.031965,0.0122056,17.21,0.46,0.01,17.52
":version :txact, :n-workers 18, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.02,1.17,0.02,45.82,2.5675404,0.026602,0.0103609,17.53,0.46,0.01,17.85
":version :txact, :n-workers 20, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.21,1.17,0.01,46.02,2.5557558,0.025481,0.00997,17.69,0.46,0.0,18.01
":version :txact, :n-workers 22, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.15,1.17,0.03,45.96,2.5520402,0.021277,0.0083373,17.69,0.46,0.01,18.01
